ActorName,Name,Type,Flag To Unlock,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height
MinusField_MorudaMt,Daval Canyon Mine,Location,IsVisitLocation.MinusField_MorudaMt,-1391,-3604,-917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_MorugaMt,Granajh Canyon Mine,Location,IsVisitLocation.MinusField_MorugaMt,-1381,-3363,-952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_PongagaMt,Ebon Canyon Mine,Location,IsVisitLocation.MinusField_PongagaMt,3329,-2514,-777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_RirimukuMt,Drena Canyon Mine,Location,IsVisitLocation.MinusField_RirimukuMt,-561,2584,-843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_RokomakuMt,Madorna Canyon Mine,Location,IsVisitLocation.MinusField_RokomakuMt,3889,-1668,-865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_SaiMt,Gustaf Canyon Mine,Location,IsVisitLocation.MinusField_SaiMt,-962,210,-593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_SouthGerudoLegacy,Desert Coliseum,Location,IsVisitLocation.MinusField_SouthGerudoLegacy,-4314,-3802,-361,-4313,-3850,-363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_TerumeMt,Taran Canyon Mine,Location,IsVisitLocation.MinusField_TerumeMt,2500,-2673,-733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_TwinsMountain,Dueling Canyons Mine,Location,IsVisitLocation.MinusField_TwinsMountain,1295,-1850,-685,1292,-1824,-762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauCentralShrine,Construct Factory,Location,IsVisitLocation.ZonauCentralShrine,869,-2174,-570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauSatelliteShrine_LeftArm,Left-Arm Depot,Location,IsVisitLocation.ZonauSatelliteShrine_LeftArm,706,-2432,-524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauSatelliteShrine_LeftLeg,Left-Leg Depot,Location,IsVisitLocation.ZonauSatelliteShrine_LeftLeg,1016,-2293,-533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauSatelliteShrine_RightArm,Right-Arm Depot,Location,IsVisitLocation.ZonauSatelliteShrine_RightArm,569,-2112,-508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauSatelliteShrine_RightLeg,Right-Leg Depot,Location,IsVisitLocation.ZonauSatelliteShrine_RightLeg,1144,-2117,-440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_FlamingoSpa,Goflam's Lavafalls,Location,IsVisitLocation.MinusField_FlamingoSpa,-3399,3612,-810,-3400,3575,-811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_HimeidaSpa,Meda Lavafalls,Location,IsVisitLocation.MinusField_HimeidaSpa,2253,-2366,-555,2234,-2340,-556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_KingfisherSpa,Sherfin's Lavafalls,Location,IsVisitLocation.MinusField_KingfisherSpa,-4343,3465,-920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_KumSpa,Sturnida Lavafalls,Location,IsVisitLocation.MinusField_KumSpa,-4084,2715,-563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_BarakkPlain,Dalite Grove,Location,IsVisitLocation.MinusField_BarakkPlain,-2120,-1089,-444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_BiginaTrees,Ginner Grove,Location,IsVisitLocation.MinusField_BiginaTrees,3220,-2057,-594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_BuibuiTrees,Bubinga Grove,Location,IsVisitLocation.MinusField_BuibuiTrees,2020,-2102,-601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_ExpaTrees,Retsam Grove,Location,IsVisitLocation.MinusField_ExpaTrees,3832,-2028,-458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_FairyForest,Grove of Spirits,Location,IsVisitLocation.MinusField_FairyForest,-945,-1680,-669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_GibogaHill,Rok Grove,Location,IsVisitLocation.MinusField_GibogaHill,3359,3079,-604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_KiyanbaTrees,Minshi Grove,Location,IsVisitLocation.MinusField_KiyanbaTrees,1042,1544,-632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_KorokForest,Korok Grove,Location,IsVisitLocation.MinusField_KorokForest,406,2100,-560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_MiddleTrees,Midla Grove,Location,IsVisitLocation.MinusField_MiddleTrees,3114,-2187,-572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_NezuppoTrees,Pappetto Grove,Location,IsVisitLocation.MinusField_NezuppoTrees,-343,-3540,-574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_OngiForest,Applean Grove,Location,IsVisitLocation.MinusField_OngiForest,553,260,-610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_RiaroTrees,Hickaly Grove,Location,IsVisitLocation.MinusField_RiaroTrees,1943,-2392,-595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_ShinikkyoForest,Giant's Grove,Location,IsVisitLocation.MinusField_ShinikkyoForest,-1165,-152,-601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_TagonaTrees,Tabahl Grove,Location,IsVisitLocation.MinusField_TagonaTrees,2619,172,-631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_ZifForest,Grove of Time,Location,IsVisitLocation.MinusField_ZifForest,-383,-1544,-515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_AncientTimeShrine,Plains Bargainer Statue,Location,IsVisitLocation.MinusField_AncientTimeShrine,456,-831,-456,457,-807,-444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_BluePrintShrine,Great Abandoned Central Mine,Location,IsVisitLocation.MinusField_BluePrintShrine,-731,-1861,-404,-857,-1715,-435,-735,-1701,-426,-733,-1829,-459,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_DokuroPond,Akkala House of Bones,Location,IsVisitLocation.MinusField_DokuroPond,3254,3493,-319,3254,3459,-319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_Gerudo,Abandoned Gerudo Mine,Location,IsVisitLocation.MinusField_Gerudo,-3816,-2890,-382,-3807,-2786,-389,-3834,-2720,-492,-3807,-2885,-382,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_GerudoFossil,Gerudo Dark Skeleton,Location,IsVisitLocation.MinusField_GerudoFossil,-4619,-3685,-529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_Goron,Abandoned Eldin Mine,Location,IsVisitLocation.MinusField_Goron,1649,2364,-749,1642,2295,-740,1637,2346,-742,1685,2052,-751,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_Hateno,Abandoned Hateno Mine,Location,IsVisitLocation.MinusField_Hateno,3548,-2228,-485,3549,-2237,-477,3581,-2388,-496,3555,-2510,-457,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_HeburaFossil,Hebra Dark Skeleton,Location,IsVisitLocation.MinusField_HeburaFossil,-3851,3636,-940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_Kakariko,Abandoned Kakariko Mine,Location,IsVisitLocation.MinusField_Kakariko,1819,-1299,-566,1824,-1198,-522,1828,-1230,-522,1817,-1406,-561,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_KingValley,Cliff Bargainer Statue,Location,IsVisitLocation.MinusField_KingValley,-1034,2679,-237,-1026,2661,-372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_Oasis,Abandoned Kara Kara Mine,Location,IsVisitLocation.MinusField_Oasis,-3171,-2311,-475,-3218,-2427,-422,-3094,-1988,-444,-3227,-2463,-398,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_OrdinFossil,Eldin Dark Skeleton,Location,IsVisitLocation.MinusField_OrdinFossil,1518,3707,-668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_PoponMt,Blupee Burrow,Location,IsVisitLocation.MinusField_PoponMt,-2288,-367,-893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_Rito,Abandoned Hebra Mine,Location,IsVisitLocation.MinusField_Rito,-3457,1862,-315,-3468,2168,-381,-3479,2080,-397,-3461,1853,-317,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_Taura,Abandoned Lurelin Mine,Location,IsVisitLocation.MinusField_Taura,2967,-3606,-305,2965,-3480,-353,2900,-3388,-344,2902,-3423,-349,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_UMiiVillage,Abandoned Tarrey Mine,Location,IsVisitLocation.MinusField_UMiiVillage,3969,1715,-305,3966,1722,-305,3967,1619,-553,3967,1628,-554,,,,,,,,,,,,,,,,,,,,,,,,
MinusField_WhiteZora,Abandoned Lanayru Mine,Location,IsVisitLocation.MinusField_WhiteZora,3170,936,-676,3302,611,-478,3295,578,-594,3294,719,-478,,,,,,,,,,,,,,,,,,,,,,,,
HatenoLabo,Hateno Ancient Tech Lab,Place,IsVisitLocation.HatenoLab,3778,-2127,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City_BaseCamp,Lookout Landing,Place,IsVisitLocation.City_BaseCamp,-254,102,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cokiri,Korok Forest,Place,IsVisitLocation.Cokiri,419,2140,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerudo,Gerudo Town,Place,IsVisitLocation.Gerudo,-3859,-2941,33,-3866,-2942,12,-3845,-2926,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goron,Goron City,Place,IsVisitLocation.Goron,1657,2440,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hateno,Hateno Village,Place,IsVisitLocation.Hateno,3545,-2090,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kakariko,Kakariko Village,Place,IsVisitLocation.Kakariko,1817,-988,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rito,Rito Village,Place,IsVisitLocation.Rito,-3621,1800,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taura,Lurelin Village,Place,IsVisitLocation.Taura,3007,-3474,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMiiVillage,Tarrey Town,Place,IsVisitLocation.UMiiVillage,3966,1611,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WhiteZora,Zora's Domain,Place,IsVisitLocation.WhiteZora,3331,545,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeathMountainHatago,Foothill Stable,Stable,IsVisitLocation.DeathMountainHatago,2613,1144,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FaronHatago000,Dueling Peaks Stable,Stable,IsVisitLocation.FaronHatago000,1757,-1924,54,1761,-1925,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FaronHatago001,Lakeside Stable,Stable,IsVisitLocation.FaronHatago001,1552,-3538,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FaronHatago002,Highland Stable,Stable,IsVisitLocation.FaronHatago002,530,-3451,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForestHatago,Woodland Stable,Stable,IsVisitLocation.ForestHatago,1062,1135,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GerudoHatago,Gerudo Canyon Stable,Stable,IsVisitLocation.GerudoHatago,-2804,-2226,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HyruleDepthHatago,Outskirt Stable,Stable,IsVisitLocation.HyruleDepthHatago,-1449,-1269,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewHyruleWestHatago,New Serenne Stable,Stable,IsVisitLocation.NewHyruleWestHatago,-1294,679,84,-1361,724,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NorthHatelHatago,Wetland Stable,Stable,IsVisitLocation.NorthHatelHatago,888,-174,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RiverSideHatago,Riverside Stable,Stable,IsVisitLocation.RiverSideHatago,339,-1095,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TabantaBridgeHatago,Tabantha Bridge Stable,Stable,IsVisitLocation.TabantaBridgeHatago,-2932,548,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TabantaHatago,Snowfield Stable,Stable,IsVisitLocation.TabantaHatago,-1655,2572,277,-1654,2566,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TamourHatago,East Akkala Stable,Stable,IsVisitLocation.TamourHatago,4231,2746,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TamurulHatago_02,South Akkala Stable,Stable,IsVisitLocation.TamurulHatago_02,3149,1691,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LargeDungeonHyruleCastle,Hyrule Castle,Place,IsVisitLocation.LargeDungeonHyruleCastle,-254,1062,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assassin,Yiga Clan Hideout,Place,IsVisitLocation.Assassin,-3612,-1353,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SouthMine,Southern Mine,Place,IsVisitLocation.SouthMine,1658,1974,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMiiVillage_JobField,Hudson Construction Site,Place,IsVisitLocation.UMiiVillage_JobField,3724,1612,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ValleyVillage,Flight Range,Place,IsVisitLocation.ValleyVillage,-3853,2290,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EldinRestaurants,Bedrock Bistro,Place,IsVisitLocation.EldinRestaurants,1751,1549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KingValley2,Forgotten Temple,Place,IsVisitLocation.KingValley2,-1388,2293,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mine,YunoboCo HQ,Place,IsVisitLocation.Mine,1602,2832,412,1608,2822,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NewspaperCompany,Lucky Clover Gazette,Place,IsVisitLocation.NewspaperCompany,-3256,1758,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oasis,Kara Kara Bazaar,Place,IsVisitLocation.Oasis,-3237,-2556,-105,-3225,-2540,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PlayerHouse,Link's House,Place,BuildHouse_IsCompleted_Exp,4208,1380,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HorseStableBranchOffice_Gerudo,Mini Stable,Shop,IsVisitLocation.HorseStableBranchOffice_Gerudo,-1693,-1664,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar,Canteen,Shop,SageOfGerudo_IsCompleted_Exp,-3857,-2857,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circuit_Ichikara,Tarrey Town Race,Shop,IsVisitLocation.UMiiVillage_JobField,3744,1679,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circuit_Uotori,Lurelin Water Rally,Shop,Uotori_ResortPlan_IsCompleted_Exp,2978,-3690,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CookingShop,Restaurant,Shop,Revive_Restaurant,2895,-3410,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FigureGallery,Monster Gallery,Shop,MonsterFigures01_IsCompleted_Exp,3960,1653,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HatenoFarm,Hateno Pasture,Shop,IsVisitLocation.Hateno,3619,-2095,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HatenoSchool,Hateno School,Shop,IsVisitLocation.Hateno,3367,-1975,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HorseStableBranchOffice_BaseCamp,Mini Stable,Shop,BuildingMaterialsTutorial_Give,-249,52,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestigatingGroupBase,Zonai Survey Team Base,Shop,IsVisitLocation.Kakariko,1829,-956,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalZarashiShop_Gerudo,Sand-Seal Rental Shop,Shop,SageOfGerudo_IsCompleted_Exp,-3902,-2883,95,-3770,-2926,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalZarashiShop_GerudoDesert,Sand-Seal Rental Shop,Shop,IsVisitLocation.RentalZarashiShop_GerudoDesert,-2995,-2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScrapShop,Break-a-Part Shop,Shop,IsVisitLocation.UMiiVillage,3995,1637,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallDemonStatue,Bargainer Statue,Shop,TwnObj_DemonStatue_B_01_GetUp,-251,155,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasureBoxShop,Lucky Treasure Shop,Shop,Revive_TreasureShop,2970,-3378,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Gerudo,Inn,Shop,SageOfGerudo_IsAfter_DungeonBossDead_Exp,-3850,-2889,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Goron,Inn,Shop,IsVisitLocation.ShopInn_Goron,1682,2424,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Hateno,Inn,Shop,IsVisitLocation.ShopInn_Hateno,3473,-2111,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Kakariko,Inn,Shop,IsVisitLocation.ShopInn_Kakariko,1836,-1022,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Korok,Inn,Shop,IsVisitLocation.ShopInn_Korok,411,2171,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Oasis,Inn,Shop,IsVisitLocation.ShopInn_Oasis,-3268,-2610,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Rito,Inn,Shop,IsVisitLocation.ShopInn_Rito,-3612,1853,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_UMiiVillage,Inn,Shop,IsVisitLocation.ShopInn_UMiiVillage,4000,1596,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Uotori,Inn,Shop,Revive_Inn,2945,-3437,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Zora,Inn,Shop,IsVisitLocation.ShopInn_Zora,3296,509,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_BaseCamp,General Store,Shop,IsVisitLocation.ShopGeneral_BaseCamp,-206,77,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Gerudo,General Store,Shop,SageOfGerudo_IsAfter_DungeonBossDead_Exp,-3822,-2936,95,-3849,-2904,95,-3858,-2913,95,-3823,-2879,95,-3820,-2926,95,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Goron,General Store,Shop,IsVisitLocation.ShopGeneral_Goron,1684,2463,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Hateno,General Store,Shop,IsVisitLocation.ShopGeneral_Hateno,3361,-2172,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Kakariko,General Store,Shop,IsVisitLocation.ShopGeneral_Kakariko,1826,-1041,131,1794,-1029,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Korok,General Store,Shop,IsVisitLocation.ShopGeneral_Korok,432,2174,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Oasis,General Store,Shop,IsVisitLocation.ShopGeneral_Oasis,-3262,-2604,95,-3278,-2565,95,-3274,-2536,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Rito,General Store,Shop,IsVisitLocation.ShopGeneral_Rito,-3645,1820,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_UMiiVillage,General Store,Shop,IsVisitLocation.ShopGeneral_UMiiVillage,4006,1634,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Uotori,General Store,Shop,WashedAwayBusinessTools_IsCompleted_Exp,2959,-3494,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Zora,General Store,Shop,IsVisitLocation.ShopGeneral_Zora,3323,491,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_BaseCamp,Armor Shop,Shop,IsVisitLocation.ShopArmor_BaseCamp,-206,87,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Gerudo,Armor Shop,Shop,SageOfGerudo_IsAfter_DungeonBossDead_Exp,-3276,-2552,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Goron,Armor Shop,Shop,IsVisitLocation.ShopArmor_Goron,1643,2409,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Hateno,Armor Shop,Shop,IsVisitLocation.ShopArmor_Hateno,3357,-2128,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Kakariko,Armor Shop,Shop,IsVisitLocation.ShopArmor_Kakariko,1855,-981,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Rito,Armor Shop,Shop,IsVisitLocation.ShopArmor_Rito,-3631,1787,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopDye_Hateno,Dye Shop,Shop,IsVisitLocation.ShopDye_Hateno,3404,-2152,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopJewelry_Gerudo,Jewelry Shop,Shop,SageOfGerudo_IsAfter_DungeonBossDead_Exp,-3837,-2877,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears01,DragonTears01,Tear,IsVisitLocation.DragonTears01,-1413,966,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears02,DragonTears02,Tear,IsVisitLocation.DragonTears02,-2551,1889,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears03,DragonTears03,Tear,IsVisitLocation.DragonTears03,1828,738,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears04,DragonTears04,Tear,IsVisitLocation.DragonTears04,695,-1309,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears05,DragonTears05,Tear,IsVisitLocation.DragonTears05,-3178,-1700,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears06,DragonTears06,Tear,IsVisitLocation.DragonTears06,-3096,-77,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears07,DragonTears07,Tear,IsVisitLocation.DragonTears07,3326,-3566,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears08,DragonTears08,Tear,IsVisitLocation.DragonTears08,-1864,3622,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears09,DragonTears09,Tear,IsVisitLocation.DragonTears09,4468,-305,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears10,DragonTears10,Tear,IsVisitLocation.DragonTears10,-649,-2683,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears11,DragonTears11,Tear,IsVisitLocation.DragonTears11,892,2952,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears12,DragonTears12,Tear,IsVisitLocation.DragonTears12,4535,2144,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaronSpring,Malanya Spring,Great Fairy,HaveTalked.HorseGod001,4296,3219,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeaponCureSpring_DressFairy_00,Great Fairy Fountain,Great Fairy,Fairy_MapOpen_DressFairy_00,1768,-2180,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeaponCureSpring_DressFairy_01,Great Fairy Fountain,Great Fairy,Fairy_MapOpen_DressFairy_01,-1460,2995,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeaponCureSpring_DressFairy_02,Great Fairy Fountain,Great Fairy,Fairy_MapOpen_DressFairy_02,-1557,-1231,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeaponCureSpring,Great Fairy Fountain,Great Fairy,Fairy_MapOpen,916,1386,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BatteryExchangeShop_00,Crystal Refinery,Shop,IsAccessed_BatteryExchangeObj_FirstSkyIsland,357,-1651,2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BatteryExchangeShop_01,Crystal Refinery,Shop,IsAccessed_BatteryExchangeObj_BaseCamp,-219,192,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_00,Forge Construct,Shop,HaveTalked.Npc_Zonau_Golem_Servant_FirstIsland_21,470,-1686,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_00,Bargainer Statue,Shop,HaveKnownDemonStatue_00,-756,-1957,-559,-776,-1899,-557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_01,Bargainer Statue,Shop,HaveKnownDemonStatue_01,458,-797,-470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_02,Bargainer Statue,Shop,HaveKnownDemonStatue_02,-1033,2690,-266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_03,Bargainer Statue,Shop,HaveKnownDemonStatue_03,3851,-1334,-851,3850,-1334,-818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_04,Bargainer Statue,Shop,HaveKnownDemonStatue_04,883,-2399,-386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_05,Bargainer Statue,Shop,HaveKnownDemonStatue_05,3702,2604,-412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForgeShopGolem,Smithing Construct,Shop,HavePlayedEvent.Npc_Zonau_Golem_Servant_ZonauChallenge_01_D_T,1357,-3376,-737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_01,Forge Construct,Shop,IsActivated_Minus0012_NPCZonauGolem,-3810,-2961,-487,-3810,-3063,-411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_02,Forge Construct,Shop,IsActivated_Minus0013_NPCZonauGolem,-3190,-2515,-475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
